,id,name,city,state,rating,review_count,cost,latitude,longitude,has_delivery,has_pickup,url,icedog
563725,burger-king-bradenton-2,Burger King,Bradenton,Florida,3.5,3,1,27.448236230598802,-82.547079223028,False,False,https://www.yelp.com/biz/burger-king-bradenton-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
563756,wendys-bradenton,Wendy's,Bradenton,Florida,2.0,6,1,27.445079999999997,-82.57484000000001,False,False,https://www.yelp.com/biz/wendys-bradenton?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
563783,wendys-bradenton-2,Wendy's,Bradenton,Florida,1.5,4,2,27.496370000000002,-82.61587,False,False,https://www.yelp.com/biz/wendys-bradenton-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
563815,taco-bell-bradenton-2,Taco Bell,Bradenton,Florida,2.5,3,1,27.434316,-82.575293,False,False,https://www.yelp.com/biz/taco-bell-bradenton-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
563821,ihop-bradenton-4,IHOP,Bradenton,Florida,3.0,22,1,27.44422,-82.57483,False,False,https://www.yelp.com/biz/ihop-bradenton-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
563835,sonnys-bbq-bradenton,Sonny's BBQ,Bradenton,Florida,2.5,28,2,27.494180699999998,-82.4758377,True,False,https://www.yelp.com/biz/sonnys-bbq-bradenton?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
563866,burger-king-bradenton-3,Burger King,Bradenton,Florida,1.0,3,1,27.421440000000004,-82.57613,False,False,https://www.yelp.com/biz/burger-king-bradenton-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
563935,burger-king-bradenton-6,Burger King,Bradenton,Florida,1.0,1,3,27.461981990892703,-82.58520695645659,False,False,https://www.yelp.com/biz/burger-king-bradenton-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
563943,burger-king-bradenton-7,Burger King,Bradenton,Florida,3.0,13,1,27.4384083388887,-82.4525353462946,False,False,https://www.yelp.com/biz/burger-king-bradenton-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564000,burger-king-bradenton-9,Burger King,Bradenton,Florida,2.5,3,3,27.4446846650272,-82.50509509999999,False,False,https://www.yelp.com/biz/burger-king-bradenton-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564039,ihop-bradenton-2,IHOP,Bradenton,Florida,2.5,27,1,27.492222521512698,-82.481834749784,False,False,https://www.yelp.com/biz/ihop-bradenton-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
564047,wendys-bradenton-3,Wendy's,Bradenton,Florida,3.0,4,1,27.491382598877,-82.4788055419922,False,False,https://www.yelp.com/biz/wendys-bradenton-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564060,burger-king-palmetto,Burger King,Bradenton,Florida,1.5,3,3,27.5205966077576,-82.56092147387741,False,False,https://www.yelp.com/biz/burger-king-palmetto?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564081,wendys-bradenton-4,Wendy's,Bradenton,Florida,2.0,9,1,27.3894443511963,-82.4569854736328,False,False,https://www.yelp.com/biz/wendys-bradenton-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564094,taco-bell-bradenton-5,Taco Bell,Bradenton,Florida,3.0,3,1,27.445803,-82.48084399999999,False,False,https://www.yelp.com/biz/taco-bell-bradenton-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564122,taco-bell-sarasota-3,Taco Bell,Bradenton,Florida,4.5,3,1,27.390990000000002,-82.5056,False,False,https://www.yelp.com/biz/taco-bell-sarasota-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564124,taco-bell-sarasota-3,Taco Bell,Bradenton,Florida,4.5,3,1,27.390990000000002,-82.5056,False,False,https://www.yelp.com/biz/taco-bell-sarasota-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564155,wendys-palmetto,Wendy's,Bradenton,Florida,2.0,5,1,27.52171,-82.55844990000001,False,False,https://www.yelp.com/biz/wendys-palmetto?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564199,burger-king-bradenton,Burger King,Bradenton,Florida,1.0,2,1,27.4915962219238,-82.4800109863281,False,False,https://www.yelp.com/biz/burger-king-bradenton?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
564204,burger-king-parrish,Burger King,Bradenton,Florida,3.5,3,3,27.543344497680696,-82.4750137329102,False,False,https://www.yelp.com/biz/burger-king-parrish?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564247,taco-bell-palmetto,Taco Bell,Bradenton,Florida,1.5,3,1,27.521397999999998,-82.55856899999999,False,False,https://www.yelp.com/biz/taco-bell-palmetto?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
564275,taco-bell-bradenton-3,Taco Bell,Bradenton,Florida,4.0,1,3,27.4458841234446,-82.4807247519493,False,False,https://www.yelp.com/biz/taco-bell-bradenton-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565098,chipotle-mexican-grill-hanford,Chipotle Mexican Grill,Hanford,California,3.5,17,1,36.327554095155705,-119.673348951826,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-hanford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565115,buffalo-wild-wings-hanford,Buffalo Wild Wings,Hanford,California,2.5,75,2,36.327709197998,-119.672088623047,False,False,https://www.yelp.com/biz/buffalo-wild-wings-hanford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565129,burger-king-hanford,Burger King,Hanford,California,2.5,15,1,36.32755,-119.64951,False,False,https://www.yelp.com/biz/burger-king-hanford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565136,ihop-hanford,IHOP,Hanford,California,2.5,26,2,36.32488,-119.65575,False,False,https://www.yelp.com/biz/ihop-hanford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565156,taco-bell-hanford-2,Taco Bell,Hanford,California,3.0,10,1,36.343011,-119.65526000000001,False,False,https://www.yelp.com/biz/taco-bell-hanford-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565194,wendys-hanford,Wendy's,Hanford,California,2.5,10,1,36.3277343651266,-119.67752422908899,False,False,https://www.yelp.com/biz/wendys-hanford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565230,taco-bell-hanford,Taco Bell,Hanford,California,1.5,8,1,36.32839,-119.67533,False,False,https://www.yelp.com/biz/taco-bell-hanford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565295,taco-bell-lemoore,Taco Bell,Hanford,California,2.5,19,1,36.312588,-119.781182,False,False,https://www.yelp.com/biz/taco-bell-lemoore?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565315,burger-king-lemoore,Burger King,Hanford,California,1.5,12,1,36.313078999999995,-119.781745,False,False,https://www.yelp.com/biz/burger-king-lemoore?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565535,chipotle-mexican-grill-port-arthur,Chipotle Mexican Grill,Port Arthur,Texas,3.5,5,2,29.9443885967994,-93.9949272369667,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-port-arthur?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565594,ihop-port-arthur,IHOP,Port Arthur,Texas,2.5,18,2,29.944841036721,-93.99385255768401,False,False,https://www.yelp.com/biz/ihop-port-arthur?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565606,buffalo-wild-wings-port-arthur,Buffalo Wild Wings,Port Arthur,Texas,2.5,24,2,29.946536324431,-93.9966381770959,False,False,https://www.yelp.com/biz/buffalo-wild-wings-port-arthur?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565611,burger-king-port-arthur,Burger King,Port Arthur,Texas,1.5,4,3,29.9262644257613,-93.9341619047851,False,False,https://www.yelp.com/biz/burger-king-port-arthur?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565636,wendys-groves,Wendy's,Port Arthur,Texas,4.0,1,3,29.9377250671387,-93.93515014648442,False,False,https://www.yelp.com/biz/wendys-groves?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565652,taco-bell-groves,Taco Bell,Port Arthur,Texas,2.0,2,1,29.93763,-93.93561,False,False,https://www.yelp.com/biz/taco-bell-groves?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565692,taco-bell-nederland,Taco Bell,Port Arthur,Texas,2.0,4,1,29.95365,-93.98738,False,False,https://www.yelp.com/biz/taco-bell-nederland?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565710,wendys-nederland,Wendy's,Port Arthur,Texas,3.0,3,1,29.952779999999997,-93.98864,False,False,https://www.yelp.com/biz/wendys-nederland?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565798,burger-king-nederland-2,Burger King,Port Arthur,Texas,2.0,3,1,29.9571150541306,-94.00564782321449,False,False,https://www.yelp.com/biz/burger-king-nederland-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565844,cracker-barrel-old-country-store-beaumont,Cracker Barrel Old Country Store,Port Arthur,Texas,2.5,61,1,30.037959999999998,-94.15451,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-beaumont?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565848,taco-bell-bridge-city,Taco Bell,Port Arthur,Texas,3.5,3,3,30.02379,-93.84356,False,False,https://www.yelp.com/biz/taco-bell-bridge-city?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565881,wendys-beaumont-2,Wendy's,Port Arthur,Texas,4.0,1,1,30.071216583252,-94.1290664672852,False,False,https://www.yelp.com/biz/wendys-beaumont-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565882,wendys-orange-7,Wendy's,Port Arthur,Texas,3.5,3,1,30.09378,-93.76486,False,False,https://www.yelp.com/biz/wendys-orange-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565884,ihop-beaumont-3,IHOP,Port Arthur,Texas,5.0,1,2,30.069900512695302,-94.1332321166992,False,False,https://www.yelp.com/biz/ihop-beaumont-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565890,taco-bell-beaumont-2,Taco Bell,Port Arthur,Texas,1.5,6,1,30.068233000000003,-94.130837,False,False,https://www.yelp.com/biz/taco-bell-beaumont-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
565906,ihop-beaumont-2,IHOP,Port Arthur,Texas,2.5,8,2,30.068790000000003,-94.13306,False,False,https://www.yelp.com/biz/ihop-beaumont-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
565914,hooters-beaumont-2,Hooters,Port Arthur,Texas,3.0,24,2,30.069713,-94.135489,False,False,https://www.yelp.com/biz/hooters-beaumont-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
568474,buffalo-wild-wings-gilroy-2,Buffalo Wild Wings,Gilroy,California,2.5,77,2,37.00172805786129,-121.55492401123001,False,False,https://www.yelp.com/biz/buffalo-wild-wings-gilroy-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
568487,taco-bell-gilroy-4,Taco Bell,Gilroy,California,3.0,15,1,37.002288,-121.55949,False,False,https://www.yelp.com/biz/taco-bell-gilroy-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568513,chipotle-mexican-grill-gilroy,Chipotle Mexican Grill,Gilroy,California,2.5,70,1,37.002338,-121.552803,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-gilroy?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568524,wendys-gilroy-2,Wendy's,Gilroy,California,2.0,33,1,37.0020599365234,-121.56121826171899,False,False,https://www.yelp.com/biz/wendys-gilroy-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568535,taco-bell-gilroy-2,Taco Bell,Gilroy,California,3.0,9,1,37.0141051435308,-121.591474042073,False,False,https://www.yelp.com/biz/taco-bell-gilroy-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568556,taco-bell-gilroy-3,Taco Bell,Gilroy,California,2.0,7,1,37.013467,-121.588076,False,False,https://www.yelp.com/biz/taco-bell-gilroy-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568584,burger-king-gilroy,Burger King,Gilroy,California,1.5,43,1,37.02134,-121.56808000000001,False,False,https://www.yelp.com/biz/burger-king-gilroy?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568888,chipotle-mexican-grill-morgan-hill,Chipotle Mexican Grill,Gilroy,California,3.0,181,1,37.15125,-121.65638999999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-morgan-hill?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568945,taco-bell-freedom,Taco Bell,Gilroy,California,2.5,10,1,36.932632,-121.775628,False,False,https://www.yelp.com/biz/taco-bell-freedom?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568962,taco-bell-hollister-2,Taco Bell,Gilroy,California,3.5,5,1,36.858712,-121.404634,False,False,https://www.yelp.com/biz/taco-bell-hollister-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
568964,taco-bell-morgan-hill,Taco Bell,Gilroy,California,3.0,25,1,37.132884000000004,-121.630305,False,False,https://www.yelp.com/biz/taco-bell-morgan-hill?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
569032,wendys-watsonville,Wendy's,Gilroy,California,2.0,9,1,36.9298,-121.76698,False,False,https://www.yelp.com/biz/wendys-watsonville?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
569107,taco-bell-morgan-hill-2,Taco Bell,Gilroy,California,2.5,17,1,37.124232,-121.648273,False,False,https://www.yelp.com/biz/taco-bell-morgan-hill-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
569123,burger-king-watsonville,Burger King,Gilroy,California,1.5,17,1,36.907089546834,-121.752876894966,False,False,https://www.yelp.com/biz/burger-king-watsonville?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
569188,burger-king-morgan-hill-2,Burger King,Gilroy,California,1.5,38,1,37.12908,-121.63736999999999,False,False,https://www.yelp.com/biz/burger-king-morgan-hill-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
569227,burger-king-watsonville-2,Burger King,Gilroy,California,3.0,4,1,36.92673,-121.76536000000002,False,False,https://www.yelp.com/biz/burger-king-watsonville-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
570282,wendys-highland,Wendy's,Highland,California,2.5,26,1,34.120716094970696,-117.19638061523399,False,False,https://www.yelp.com/biz/wendys-highland?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570295,taco-bell-highland-5,Taco Bell,Highland,California,1.5,14,3,34.12039,-117.1951,False,False,https://www.yelp.com/biz/taco-bell-highland-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570298,ihop-highland,IHOP,Highland,California,2.0,54,2,34.1356751,-117.231825,False,False,https://www.yelp.com/biz/ihop-highland?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
570330,taco-bell-highland-4,Taco Bell,Highland,California,2.5,15,1,34.13583,-117.23293000000001,False,False,https://www.yelp.com/biz/taco-bell-highland-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570359,burger-king-highland-3,Burger King,Highland,California,1.5,29,1,34.136359999999996,-117.19657,False,False,https://www.yelp.com/biz/burger-king-highland-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
570563,ihop-san-bernardino-3,IHOP,Highland,California,3.5,68,2,34.06548,-117.28218999999999,False,False,https://www.yelp.com/biz/ihop-san-bernardino-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
570618,chipotle-mexican-grill-san-bernardino-2,Chipotle Mexican Grill,Highland,California,3.0,119,1,34.069332351201,-117.26181193816002,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570653,buffalo-wild-wings-san-bernardino-2,Buffalo Wild Wings,Highland,California,2.0,451,2,34.06609,-117.27103999999999,False,False,https://www.yelp.com/biz/buffalo-wild-wings-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
570656,chipotle-mexican-grill-redlands-3,Chipotle Mexican Grill,Highland,California,3.0,22,1,34.0742126648194,-117.204853265171,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-redlands-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570663,taco-bell-redlands,Taco Bell,Highland,California,3.5,30,1,34.063005,-117.20204,False,False,https://www.yelp.com/biz/taco-bell-redlands?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570675,ihop-redlands-3,IHOP,Highland,California,2.5,93,2,34.06511,-117.20963,False,False,https://www.yelp.com/biz/ihop-redlands-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
570721,chipotle-mexican-grill-redlands-2,Chipotle Mexican Grill,Highland,California,3.0,147,1,34.06103515625,-117.183204650879,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-redlands-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570750,wendys-redlands,Wendy's,Highland,California,3.0,37,1,34.062576293945305,-117.221420288086,False,False,https://www.yelp.com/biz/wendys-redlands?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570905,burger-king-san-bernardino-9,Burger King,Highland,California,2.5,11,1,34.135661999999996,-117.29376200000002,False,False,https://www.yelp.com/biz/burger-king-san-bernardino-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
